,Artist,Title,Writers,Producer,Year,Spotify id,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
435,Cream,Sunshine of Your Love,"Jack Bruce, Pete Brown, Eric Clapton",Felix Pappalardi,68,2K2M0TcglCRLLpFOzKeFZA,71,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,audio_features,2K2M0TcglCRLLpFOzKeFZA,spotify:track:2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/tracks/2K2M0TcglCRLLpFOzKeFZA,https://api.spotify.com/v1/audio-analysis/2K2M0TcglCRLLpFOzKeFZA,250400,4
436,The Beatles,She Loves You,"John Lennon, Paul McCartney",George Martin,63,6nEkxYIEnrbYH7h1hJ8Xn6,68,0.377,0.916,4,-3.199,0,0.0481,0.26,0.0,0.074,0.912,75.533,audio_features,6nEkxYIEnrbYH7h1hJ8Xn6,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/tracks/6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/audio-analysis/6nEkxYIEnrbYH7h1hJ8Xn6,140920,4
437,Buffalo Springfield,For What It's Worth,Stephen Stills,"Charles Greene, Brian Stone",67,1qRA5BS78u3gME0loMl9AA,76,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4
438,Bo Diddley,Bo Diddley,Ellas McDaniel,Phil and Leonard Chess,55,2R7uUQ0Dehu80gsOcydQC9,52,0.809,0.701,0,-12.484,1,0.0574,0.176,0.0,0.184,0.563,105.696,audio_features,2R7uUQ0Dehu80gsOcydQC9,spotify:track:2R7uUQ0Dehu80gsOcydQC9,https://api.spotify.com/v1/tracks/2R7uUQ0Dehu80gsOcydQC9,https://api.spotify.com/v1/audio-analysis/2R7uUQ0Dehu80gsOcydQC9,149013,4
439,Jerry Lee Lewis,Whole Lotta Shakin' Going On,"Dave Williams, Roy Hall",Jack Clement,57,19J1kwHa3sgxLwaWDleGhd,48,0.377,0.615,0,-8.431,1,0.0309,0.812,0.000322,0.154,0.553,161.532,audio_features,19J1kwHa3sgxLwaWDleGhd,spotify:track:19J1kwHa3sgxLwaWDleGhd,https://api.spotify.com/v1/tracks/19J1kwHa3sgxLwaWDleGhd,https://api.spotify.com/v1/audio-analysis/19J1kwHa3sgxLwaWDleGhd,173159,4
440,Al Green,Let's Stay Together,"Al Green, Al Jackson Jr., Willie Mitchell",Mitchell,71,63xdwScd1Ai1GigAwQxE8y,75,0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,audio_features,63xdwScd1Ai1GigAwQxE8y,spotify:track:63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/audio-analysis/63xdwScd1Ai1GigAwQxE8y,199396,4
441,Bob Dylan,The Times They Are A-Changin,Dylan,Bob Johnston,64,52vA3CYKZqZVdQnzRrdZt6,70,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,audio_features,52vA3CYKZqZVdQnzRrdZt6,spotify:track:52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/tracks/52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/audio-analysis/52vA3CYKZqZVdQnzRrdZt6,192053,3
442,Michael Jackson,Billie Jean,Jackson,"Jackson, Quincy Jones",83,5ChkMS8OtdzJeqyybCc9R5,83,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,audio_features,5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,293827,4
443,Procol Harum,Whiter Shade of Pale,"Keith Reid, Gary Brooker",Denny Cordell,67,78ZqE2tjAxbqEGGlvGnQfT,70,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,audio_features,78ZqE2tjAxbqEGGlvGnQfT,spotify:track:78ZqE2tjAxbqEGGlvGnQfT,https://api.spotify.com/v1/tracks/78ZqE2tjAxbqEGGlvGnQfT,https://api.spotify.com/v1/audio-analysis/78ZqE2tjAxbqEGGlvGnQfT,248947,4
444,The Sex Pistols,Anarchy in the U.K.,"Paul Cook, Steve Jones, Glen Matlock, Johnny Rotten","Chris Thomas, Bill Price",77,3LoDeIbiR12sAznmpNEmKA,56,0.323,0.978,5,-3.841,1,0.118,0.0422,0.00019,0.201,0.168,134.222,audio_features,3LoDeIbiR12sAznmpNEmKA,spotify:track:3LoDeIbiR12sAznmpNEmKA,https://api.spotify.com/v1/tracks/3LoDeIbiR12sAznmpNEmKA,https://api.spotify.com/v1/audio-analysis/3LoDeIbiR12sAznmpNEmKA,211973,4
445,Little Richard,Long Tall Sally,"Robert ""Bumps"" Blackwell, Enotris Johnson, Little Richard",Blackwell,56,507IFqPuG8mBQoKebfGG9t,64,0.474,0.608,5,-5.139,1,0.0825,0.755,0.0,0.0928,0.888,184.694,audio_features,507IFqPuG8mBQoKebfGG9t,spotify:track:507IFqPuG8mBQoKebfGG9t,https://api.spotify.com/v1/tracks/507IFqPuG8mBQoKebfGG9t,https://api.spotify.com/v1/audio-analysis/507IFqPuG8mBQoKebfGG9t,127427,4
446,The Kingsmen,Louie Louie,Richard Berry,Ken Chase,63,0iA3xXSkSCiJywKyo1UKjQ,69,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,audio_features,0iA3xXSkSCiJywKyo1UKjQ,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,165381,4
447,Percy Sledge,When a Man Loves a Woman,"Calvin Lewis, Andrew Wright","Marlin Greene, Quin Ivy",66,51FpzuGkRYXFgsE2zXt9av,68,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.206,97.398,audio_features,51FpzuGkRYXFgsE2zXt9av,spotify:track:51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,173867,3
448,Prince,When Doves Cry,Prince,Prince,84,51H2y6YrNNXcy3dfc3qSbA,72,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,audio_features,51H2y6YrNNXcy3dfc3qSbA,spotify:track:51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/tracks/51H2y6YrNNXcy3dfc3qSbA,https://api.spotify.com/v1/audio-analysis/51H2y6YrNNXcy3dfc3qSbA,352906,4
449,Grandmaster Flash and the Furious Five,The Message,"Duke Bootee, Melle Mel",Sylvia Robinson,82,5DuTNKFEjJIySAyJH1yNDU,50,0.947,0.607,10,-10.58,0,0.202,0.0249,4.76e-06,0.0861,0.732,100.619,audio_features,5DuTNKFEjJIySAyJH1yNDU,spotify:track:5DuTNKFEjJIySAyJH1yNDU,https://api.spotify.com/v1/tracks/5DuTNKFEjJIySAyJH1yNDU,https://api.spotify.com/v1/audio-analysis/5DuTNKFEjJIySAyJH1yNDU,431800,4
450,Smokey Robinson and the Miracles,The Tracks of My Tears,"Pete Moore, Robinson, Marv Tamplin",Robinson,65,6QyQmdvQ1ywNccYa0pwLNQ,65,0.502,0.333,7,-10.914,1,0.0264,0.699,0.0,0.222,0.729,96.982,audio_features,6QyQmdvQ1ywNccYa0pwLNQ,spotify:track:6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/tracks/6QyQmdvQ1ywNccYa0pwLNQ,https://api.spotify.com/v1/audio-analysis/6QyQmdvQ1ywNccYa0pwLNQ,174360,4
451,The Eagles,Hotel California,"Don Felder, Glenn Frey, Don Henley",Bill Szymczyk,76,40riOy7x9W7GXjyGp4pjAv,84,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4
452,Simon and Garfunkel,Bridge Over Troubled Water,Paul Simon,"Art Garfunkel, Roy Halee, Simon",70,6l8EbYRtQMgKOyc1gcDHF9,73,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,audio_features,6l8EbYRtQMgKOyc1gcDHF9,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/tracks/6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/audio-analysis/6l8EbYRtQMgKOyc1gcDHF9,293120,4
453,The Jimi Hendrix Experience,All Along the Watchtower,Bob Dylan,Hendrix,68,2aoo2jlRnM3A0NyLQqMN2f,78,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4
454,David Bowie,Heroes,"Bowie, Brian Eno",Tony Visconti,77,7Jh1bpe76CNTCgdgAdBw4Z,76,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4
455,Elvis Presley,Heartbreak Hotel,"Mae Boren Axton, Tommy Durden, Presley",Steve Sholes,56,6xNwKNYZcvgV3XTIwsgNio,63,0.696,0.21,4,-11.922,1,0.067,0.84,1.62e-06,0.107,0.717,93.543,audio_features,6xNwKNYZcvgV3XTIwsgNio,spotify:track:6xNwKNYZcvgV3XTIwsgNio,https://api.spotify.com/v1/tracks/6xNwKNYZcvgV3XTIwsgNio,https://api.spotify.com/v1/audio-analysis/6xNwKNYZcvgV3XTIwsgNio,127560,4
456,Ray Charles,Georgia on My Mind,"Hoagy Carmichael, Stuart Gorrell",Sid Feller,60,4Mckv604NWFSw11g4iCgG0,52,0.33,0.23,0,-14.538,1,0.0484,0.789,0.000213,0.0678,0.183,68.473,audio_features,4Mckv604NWFSw11g4iCgG0,spotify:track:4Mckv604NWFSw11g4iCgG0,https://api.spotify.com/v1/tracks/4Mckv604NWFSw11g4iCgG0,https://api.spotify.com/v1/audio-analysis/4Mckv604NWFSw11g4iCgG0,257040,4
457,Little Richard,Tutti-Frutti,"Dorothy La Bostrie, Richard Penniman, Joe Lubin","Robert ""Bumps"" Blackwell",55,2iXcvnD3d1gfLBum0cE5Eg,65,0.555,0.658,5,-3.866,1,0.0541,0.793,0.0,0.118,0.937,184.835,audio_features,2iXcvnD3d1gfLBum0cE5Eg,spotify:track:2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/tracks/2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/audio-analysis/2iXcvnD3d1gfLBum0cE5Eg,144227,4
458,The Kinks,Waterloo Sunset,Ray Davies,Ray Davies,68,5nrmGFJ87crVoJF5xdRqwn,67,0.512,0.69,1,-6.969,0,0.0249,0.162,0.0,0.167,0.417,107.839,audio_features,5nrmGFJ87crVoJF5xdRqwn,spotify:track:5nrmGFJ87crVoJF5xdRqwn,https://api.spotify.com/v1/tracks/5nrmGFJ87crVoJF5xdRqwn,https://api.spotify.com/v1/audio-analysis/5nrmGFJ87crVoJF5xdRqwn,194216,4
459,The Band,The Weight,Robbie Robertson,John Simon,68,0P7DoyGrr4Wp9w5TotEtUC,75,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,audio_features,0P7DoyGrr4Wp9w5TotEtUC,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4
460,Martha Reeves and the Vandellas,Dancing in the Street,"Marvin Gaye, Ivy Hunter, William ""Mickey"" Stevenson",Stevenson,on,6rLqjzGV5VMLDWEnuUqi8q,70,0.556,0.57,2,-9.472,1,0.0393,0.0118,0.000526,0.198,0.304,126.01,audio_features,6rLqjzGV5VMLDWEnuUqi8q,spotify:track:6rLqjzGV5VMLDWEnuUqi8q,https://api.spotify.com/v1/tracks/6rLqjzGV5VMLDWEnuUqi8q,https://api.spotify.com/v1/audio-analysis/6rLqjzGV5VMLDWEnuUqi8q,165227,4
461,Buddy Holly and the Crickets,That'll Be the Day,"Jerry Allison, Holly, Norman Petty",Petty,57,0sXddx2CKFucyWtLmLZEGp,22,0.611,0.631,9,-8.239,1,0.0276,0.247,0.0,0.292,0.932,126.152,audio_features,0sXddx2CKFucyWtLmLZEGp,spotify:track:0sXddx2CKFucyWtLmLZEGp,https://api.spotify.com/v1/tracks/0sXddx2CKFucyWtLmLZEGp,https://api.spotify.com/v1/audio-analysis/0sXddx2CKFucyWtLmLZEGp,138987,4
462,The Rolling Stones,Gimme Shelter,"Mick Jagger, Keith Richards",Jimmy Miller,69,6H3kDe7CGoWYBabAeVWGiD,77,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4
463,Bob Marley,"No Woman, No Cry","Vincent Ford, Marley","Chris Blackwell, Marley and the Wailers",75,423hwXFgoN8RYmqLoLuVvY,70,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,audio_features,423hwXFgoN8RYmqLoLuVvY,spotify:track:423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/tracks/423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/audio-analysis/423hwXFgoN8RYmqLoLuVvY,427800,4
464,U2,One,"Bono, the Edge, Adam Clayton, Larry Mullen Jr.","Brian Eno, Daniel Lanois",91,3G69vJMWsX6ZohTykad2AU,78,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,276187,4
465,The Doors,Light My Fire,"Robby Krieger, John Densmore, Jim Morrison, Ray Manzarek",Paul Rothchild,67,5uvosCdMlFdTXhoazkTI5R,74,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4
466,The Righteous Brothers,You've Lost That Lovin' Feelin',"Phil Spector, Barry Mann, Cynthia Weil",Spector,64,6AeyHqzNHJthYJbn0tvJ4b,64,0.369,0.305,1,-14.303,1,0.0267,0.522,0.0,0.0579,0.376,94.791,audio_features,6AeyHqzNHJthYJbn0tvJ4b,spotify:track:6AeyHqzNHJthYJbn0tvJ4b,https://api.spotify.com/v1/tracks/6AeyHqzNHJthYJbn0tvJ4b,https://api.spotify.com/v1/audio-analysis/6AeyHqzNHJthYJbn0tvJ4b,226453,4
467,Ike and Tina Turner,River Deep - Mountain High,"Phil Spector, Jeff Barry, Ellie Greenwich",Spector,66,19jo0UT2vqD4pNVfIqTy4R,59,0.621,0.972,8,-3.791,1,0.0724,0.472,0.000585,0.195,0.866,155.113,audio_features,19jo0UT2vqD4pNVfIqTy4R,spotify:track:19jo0UT2vqD4pNVfIqTy4R,https://api.spotify.com/v1/tracks/19jo0UT2vqD4pNVfIqTy4R,https://api.spotify.com/v1/audio-analysis/19jo0UT2vqD4pNVfIqTy4R,244160,4
468,The Rolling Stones,Sympathy for the Devil,"Mick Jagger, Keith Richards",Jimmy Miller,68,1Ud6moTC0KyXMq1Oxfien0,76,0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,audio_features,1Ud6moTC0KyXMq1Oxfien0,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,378147,4
469,Led Zeppelin,Stairway to Heaven,"Jimmy Page, Robert Plant",Page,71,5CQ30WqJwcep0pYcV4AMNc,79,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
470,Johnny Cash,I Walk the Line,Cash,Sam Phillips,56,7hxZF4jETnE5Q75rKQnMjE,69,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,audio_features,7hxZF4jETnE5Q75rKQnMjE,spotify:track:7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/tracks/7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/audio-analysis/7hxZF4jETnE5Q75rKQnMjE,176533,4
471,The Beatles,Help!,"John Lennon, Paul McCartney",George Martin,65,7DD7eSuYSC5xk2ArU62esN,73,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,audio_features,7DD7eSuYSC5xk2ArU62esN,spotify:track:7DD7eSuYSC5xk2ArU62esN,https://api.spotify.com/v1/tracks/7DD7eSuYSC5xk2ArU62esN,https://api.spotify.com/v1/audio-analysis/7DD7eSuYSC5xk2ArU62esN,139560,4
472,The Beatles,A Day in the Life,"John Lennon, Paul McCartney",George Martin,67,0hKRSZhUGEhKU6aNSPBACZ,67,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,audio_features,0hKRSZhUGEhKU6aNSPBACZ,spotify:track:0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ,https://api.spotify.com/v1/audio-analysis/0hKRSZhUGEhKU6aNSPBACZ,337413,4
473,Derek and the Dominos,Layla,"Eric Clapton, Jim Gordon","Tom Dowd, the Dominos",70,2kkvB3RNRzwjFdGhaUA0tz,76,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,audio_features,2kkvB3RNRzwjFdGhaUA0tz,spotify:track:2kkvB3RNRzwjFdGhaUA0tz,https://api.spotify.com/v1/tracks/2kkvB3RNRzwjFdGhaUA0tz,https://api.spotify.com/v1/audio-analysis/2kkvB3RNRzwjFdGhaUA0tz,423840,4
474,Otis Redding,(Sittin' on) the Dock of the Bay,"Redding, Steve Cropper",Cropper,68,3zBhihYUHBmGd2bcQIobrF,76,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,audio_features,3zBhihYUHBmGd2bcQIobrF,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4
475,The Beach Boys,God Only Knows,"Brian Wilson, Tony Asher",Wilson,66,6iGU74CwXuT4XVepjc9Emf,72,0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,audio_features,6iGU74CwXuT4XVepjc9Emf,spotify:track:6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/tracks/6iGU74CwXuT4XVepjc9Emf,https://api.spotify.com/v1/audio-analysis/6iGU74CwXuT4XVepjc9Emf,173040,4
476,The Impressions,People Get Ready,Curtis Mayfield,Johnny Pate,65,6AeG6jSoAVbmUFO6LyYmBf,61,0.414,0.249,1,-12.674,1,0.0369,0.894,8.37e-06,0.188,0.341,142.442,audio_features,6AeG6jSoAVbmUFO6LyYmBf,spotify:track:6AeG6jSoAVbmUFO6LyYmBf,https://api.spotify.com/v1/tracks/6AeG6jSoAVbmUFO6LyYmBf,https://api.spotify.com/v1/audio-analysis/6AeG6jSoAVbmUFO6LyYmBf,163360,3
477,The Beatles,In My Life,"John Lennon, Paul McCartney",George Martin,65,3KfbEIOC7YIv90FIfNSZpo,74,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,3KfbEIOC7YIv90FIfNSZpo,spotify:track:3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/audio-analysis/3KfbEIOC7YIv90FIfNSZpo,146333,4
478,The Ronettes,Be My Baby,"Jeff Barry, Ellie Greenwich, Phil Spector",Spector,ks,2G2YzndIA6jeWFPBXhUjh5,72,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,audio_features,2G2YzndIA6jeWFPBXhUjh5,spotify:track:2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/audio-analysis/2G2YzndIA6jeWFPBXhUjh5,160907,4
479,Bruce Springsteen,Born to Run,Springsteen,"Springsteen, Mike Appel",75,6hTcuIQa0sxrrByu9wTD7s,75,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,audio_features,6hTcuIQa0sxrrByu9wTD7s,spotify:track:6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,269920,4
480,The Beatles,Let It Be,"John Lennon, Paul McCartney",George Martin,70,7iN1s7xHE4ifF5povM6A48,80,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027,4
481,Elvis Presley,Hound Dog,"Jerry Leiber, Mike Stoller",Steve Sholes,56,64Ny7djQ6rNJspquof2KoX,70,0.357,0.756,0,-8.492,1,0.0621,0.733,0.00505,0.76,0.95,174.797,audio_features,64Ny7djQ6rNJspquof2KoX,spotify:track:64Ny7djQ6rNJspquof2KoX,https://api.spotify.com/v1/tracks/64Ny7djQ6rNJspquof2KoX,https://api.spotify.com/v1/audio-analysis/64Ny7djQ6rNJspquof2KoX,136027,4
482,Chuck Berry,Maybellene,Berry,Leonard and Phil Chess,55,3SQhmctWreNM0X6Zkm2K5R,58,0.756,0.768,0,-10.701,1,0.112,0.735,0.0,0.182,0.783,118.208,audio_features,3SQhmctWreNM0X6Zkm2K5R,spotify:track:3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/tracks/3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/audio-analysis/3SQhmctWreNM0X6Zkm2K5R,143240,4
483,The Jimi Hendrix Experience,Purple Haze,Hendrix,Chas Chandler,67,0wJoRiX5K5BxlqZTolB2LD,74,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,audio_features,0wJoRiX5K5BxlqZTolB2LD,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/audio-analysis/0wJoRiX5K5BxlqZTolB2LD,170813,4
484,The Beatles,I Want to Hold Your Hand,"John Lennon, Paul McCartney",George Martin,63,4pbG9SUmWIvsROVLF0zF9s,75,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,audio_features,4pbG9SUmWIvsROVLF0zF9s,spotify:track:4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,145747,4
485,The Clash,London Calling,"Mick Jones, Joe Strummer",Guy Stevens,80,5jzma6gCzYtKB1DbEwFZKH,74,0.651,0.801,0,-7.34,1,0.0513,0.123,0.0,0.0825,0.776,133.763,audio_features,5jzma6gCzYtKB1DbEwFZKH,spotify:track:5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,200480,4
486,Bob Dylan,Blowin' in the Wind,Dylan,John Hammond,63,18GiV1BaXzPVYpp9rmOg0E,70,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,audio_features,18GiV1BaXzPVYpp9rmOg0E,spotify:track:18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/tracks/18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/audio-analysis/18GiV1BaXzPVYpp9rmOg0E,165427,4
487,The Beatles,Yesterday,"John Lennon, Paul McCartney",George Martin,65,3BQHpFgAp4l80e1XslIjNI,78,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,3BQHpFgAp4l80e1XslIjNI,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4
488,Sam Cooke,A Change Is Gonna Come,Cooke,"Hugo Peretti, Luigi Creatore",64,0KOE1hat4SIer491XKk4Pa,68,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,0KOE1hat4SIer491XKk4Pa,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160,3
489,The Who,My Generation,Pete Townshend,Shel Talmy,65,4u9f8hqstB7iITDJNzKhQx,70,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,audio_features,4u9f8hqstB7iITDJNzKhQx,spotify:track:4u9f8hqstB7iITDJNzKhQx,https://api.spotify.com/v1/tracks/4u9f8hqstB7iITDJNzKhQx,https://api.spotify.com/v1/audio-analysis/4u9f8hqstB7iITDJNzKhQx,198707,4
